"id","title","videoid","video_secret","download_size","website_url","activate","order","is_free","created_at","updated_at","subject_type_id"
796,"Solve Lecture
Lecture Topic: Gastroenterology, Hepatology, Haematology
Duration: 39:19","856752878",arif,"{""360p"": ""155.29MB"", ""540p"": ""94.06MB"", ""720p"": ""155.24MB"", ""1080p"":""161.42MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/856752878?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Gastroenterology, Hepatology, Haematology-Solve Class""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,9,0,"2023-08-22 13:05:12.015843","2023-09-22 08:58:04.186368",98
797,"Solve Lecture
Lecture Topic: Clinical Biochemistry & Pharmacology
Duration: 1:00:38","856760998",arif,"{""360p"": ""155.29MB"", ""540p"": ""94.06MB"", ""720p"": ""186.76MB"", ""1080p"":""161.42MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/856760998?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Clinical Bio &amp; Pharma (2)""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,58,0,"2023-08-22 13:10:49.414942","2023-11-04 13:16:25.142832",98
798,"Lecture 6.1
Lecture Topic: Medicine - 5 - Respiratory Medicine & Rheumatology Part -1
Duration: 23:00","860117141",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""251.69MB"", ""1080p"":""220.52MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/860117141?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Medicine - 5 - Respiratory Medicine and Rheumatology Part -1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,11,0,"2023-08-24 07:57:23.135739","2023-09-02 05:41:16.777959",121
799,"Lecture 02.2
Lecture Topic: Medicine -2  Psychiatry & Neurology
Duration: 58:21","857856101",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""251.69MB"", ""1080p"":""161.42MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/857856101?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency - Medicine -2  Psychiatry and Neurology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,5,0,"2023-08-26 06:15:09.124048","2023-09-02 05:39:53.554800",121
800,"Lecture 11
Lecture Topic: Biochemistry-02 Body Fluids, Electrolyte & Acid-Base Balance
Duration: 36:45","807889992",mahamuda,"{""360p"": ""91.2MB"", ""540p"": ""123.61MB"", ""720p"": ""168.17MB"", ""1080p"":""478.42MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/807889992?h=6eb5680fb2&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Biochemistry Residency L-02.mp4""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,13,0,"2023-08-28 07:33:17.591180","2023-08-28 07:33:17.591214",61
801,"Lecture 7.1
Lecture Topic: Pediatrics- 4 - IMCI & Breast feeding, Respiratory system
Duration: 37:00","745830696",mahamuda,"{""360p"": ""113.93MB"", ""540p"": ""146.89MB"", ""720p"": ""336.58MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/745830696?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency- Pediatrics- 4 - IMCI &amp; Breast feeding, Respiratory system""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,13,0,"2023-08-28 10:57:13.435114","2023-09-02 11:16:01.275833",123
802,"Lecture 7.2
Lecture Topic: Pediatrics - 4 -Diarrhea & Nutritional Disorder
Duration: 42:25","818626537",mahamuda,"{""360p"": ""113.93MB"", ""540p"": ""189.62MB"", ""720p"": ""336.58MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/818626537?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Diarrhea &amp; Nutritional Disorder""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,14,0,"2023-08-28 11:04:43.232879","2023-09-02 11:16:10.805111",123
803,"Lecture 012
Lecture Topic:  Biochemistry - 03 - Nutrition
Duration: 59:57","860068161",mahamuda,"{""360p"": ""81.52MB"", ""540p"": ""184.23MB"", ""720p"": ""210.23MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/860068161?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Diploma - Biochemistry - 3 - Nutrition""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,14,0,"2023-08-30 13:02:29.329069","2023-09-11 10:43:26.896263",61
804,"Lecture 4
Lecture Topic: Surgery- 4 Urinary system, Genital system, Pediatric surgery
Duration: 01:03:17","859649476",arif,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""386.05MB"", ""1080p"":""635.27MB"", ""1440p"":""2.65GB""}","<div style=""padding:75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/859649476?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Surgery- 4 Urinary system, Genital system, Pediatric surgery-Residency-2024""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,4,0,"2023-08-31 10:07:34.208209","2023-08-31 10:12:41.738208",122
805,"Lecture 05
Lecture Topic: Medicine- 5 - Infectious disease & Clinical  Immunology
Duration: 1:43:09","860085990",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""251.69MB"", ""1080p"":""161.42MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/860085990?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Medicine- 5 - Infectious disease &amp; Clinical  Immunology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,10,0,"2023-09-01 09:55:44.848273","2023-09-01 09:58:21.693682",121
806,"Lecture 6.2
Lecture Topic: Medicine - 5 - Respiratory Medicine & Rheumatology Part -2
Duration: 01:06:32","860146572",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""251.69MB"", ""1080p"":""809.53MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/860146572?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency - Respiratory Medicine &amp; Rheumatology Part -2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,12,0,"2023-09-01 13:14:47.331309","2023-09-02 05:41:24.271520",121
807,"Lecture 4
Lecture Topic: Medicine - 4 Nephrology & Electrolyte imbalance
Duration: 38:27","857412012",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""251.69MB"", ""1080p"":""809.53MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/857412012?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Medicine - 4 Nephrology &amp; Electrolyte imbalance""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,9,0,"2023-09-02 05:38:40.329039","2023-09-02 05:40:38.355625",121
808,"Solve Lecture
Lecture Topic: Neurology & Oncology
Duration: 23:17","860408576",arif,"{""360p"": ""155.29MB"", ""540p"": ""94.06MB"", ""720p"": ""87.94MB"", ""1080p"":""161.42MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/860408576?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Medicine Solve Class-Neurology &amp; Oncology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,59,0,"2023-09-02 08:04:26.054678","2023-11-04 13:16:34.024173",98
809,"Lecture 5
Lecture Topic: Surgery - 5 - Neurosurgery, Orthopedics, Gynae & Obs, Vascular system 
Duration: 01:21:44","860883469",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""386.05MB"", ""1080p"":""635.27MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/860883469?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency - Surgery - 5 - Neurosurgery, Orthopedics, Gynae &amp; Obs, Vascular system""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,5,0,"2023-09-04 12:13:04.097785","2023-09-04 12:13:04.097823",122
810,"Lecture 39
Lecture Topic: Neoplasia 
Duration: 01:01:02","861913126",arif,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""187.07MB"", ""1080p"":""258.48MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/861913126?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Neoplasia - MO""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,43,0,"2023-09-07 06:36:50.743629","2023-09-10 07:53:40.650873",117
811,"Lecture 40
Lecture Topic: Genetics Disorder
Duration: 33:13","862827155",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""187.07MB"", ""1080p"":""258.48MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/862827155?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""BSMMU MO - Genetics Disorder""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,44,0,"2023-09-10 07:55:05.193943","2023-09-10 07:55:05.193985",117
812,"Lecture 020
Lecture Topic: Weekly Exam Solve Class - Physiology
Duration: 47:14","863927538",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/863927538?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Weekly Exam Solve Class - Physiology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,20,1,"2023-09-13 10:57:26.529536","2023-09-18 09:53:19.523714",97
813,"Lecture 014
Lecture Topic: Physiology- 01 General physiology & Respiratory Physiology
Duration: 1:05:27","865066229",mahamuda,"{""360p"": ""81.52MB"", ""540p"": ""184.23MB"", ""720p"": ""210.23MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865066229?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Diploma - General physiology &amp; Respiratory Physiology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,15,0,"2023-09-16 10:50:48.876500","2023-09-17 10:19:34.478569",61
814,"Lecture 015
Lecture Topic: Anatomy-02 Embryology 
Duration: 47:45","865073876",mahamuda,"{""360p"": ""81.52MB"", ""540p"": ""184.23MB"", ""720p"": ""210.23MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865073876?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Diploma July'24 - Embryology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,16,0,"2023-09-16 11:05:04.144701","2023-09-17 10:20:06.682067",61
815,"Lecture 016
Lecture Topic: Anatomy- 02 - Thorax
Duration: 58:08","865080697",mahamuda,"{""360p"": ""81.52MB"", ""540p"": ""184.23MB"", ""720p"": ""210.23MB""}","<div style=""padding:75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865080697?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Diploma July'24 - Thorax - Made with Clipchamp""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,17,0,"2023-09-16 11:59:51.222179","2023-09-17 10:20:58.843096",61
816,"Lecture 17
Lecture Topic: Anatomy- 3 - Abdomen & Pelvis
Duration: 1:41:59","865096763",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""386.05MB"", ""1080p"":""106.95MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865096763?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Diploma July'24 - Abdomen &amp; Pelvis""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,18,0,"2023-09-16 14:36:48.126539","2023-09-17 10:20:53.200847",61
817,"Lecture 021
Lecture Topic: Congenital disorder
Duration: 9:17","865282486",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865282486?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Congenital disorder (Abdullah Al Noman)""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,21,1,"2023-09-17 14:00:15.661155","2023-09-18 09:53:03.260848",97
818,"Lecture 022
Lecture Topic:  Congenital Hypertrophic Pyloric Stenosis
Duration: 11:05","865282273",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865282273?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Congenital Hypertrophic Pyloric Stenosis""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,22,1,"2023-09-17 14:03:00.878906","2023-09-18 09:52:57.993136",97
819,"Lecture 023
Lecture Topic:  Scenario based Discussion [RDS]
Duration: 12:04","865281655",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865281655?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Scenario based Discussion [RDS]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,23,1,"2023-09-17 14:04:01.156618","2023-09-18 09:52:45.357244",97
820,"Lecture 024
Lecture Topic:  Malnutrition
Duration: 10:19","865282169",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865282169?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Malnutrition""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,24,1,"2023-09-17 14:13:06.519413","2023-09-18 09:52:41.491046",97
821,"Lecture 025
Lecture Topic: Measles
Duration: 11:56","865282013",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865282013?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Measles""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,25,1,"2023-09-17 14:14:21.486574","2023-09-18 09:52:36.721227",97
822,"Lecture 026
Lecture Topic:  Neonatal Hypothermia
Duration: 13:37","865281746",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865281746?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Neonatal Hypothermia""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,26,1,"2023-09-17 14:15:58.021835","2023-09-18 09:52:31.887072",97
823,"Lecture 027
Lecture Topic: Hypertrophy
Duration: 10:24","865275563",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865275563?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Diploma Short - Hypertrophy""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,27,1,"2023-09-17 14:18:20.060645","2023-09-18 09:52:27.062348",97
824,"Lecture 028
Lecture Topic: Free Radicals
Duration: 6:56","865275701",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865275701?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""BSMMU - Free Radicals""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,28,1,"2023-09-17 14:19:30.127485","2023-09-18 09:52:21.955753",97
825,"Lecture 029
Lecture Topic:  Down Syndrome
Duration: 8:56","865275785",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865275785?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""BSMMU - Down Syndrome""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,29,1,"2023-09-17 14:20:28.661105","2023-09-18 09:52:18.395268",97
826,"Lecture 030
Lecture Topic: Weekly Exam Solve Class - Pathology
Duration: 47:14","865502428",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865502428?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Free Exam Solve Class - Pathology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,30,1,"2023-09-18 09:50:22.322917","2023-09-18 09:52:12.127862",97
827,"Lecture 031
Lecture Topic: Febrile seizure 
Duration: 14:10","865508381",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865508381?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Febrile seizure""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,31,1,"2023-09-18 10:08:21.720741","2023-09-18 10:08:21.720775",97
828,"Lecture 032
Lecture Topic: Acute Epiglottitis & Croup
Duration: 13:17","865508634",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865508634?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Acute Epiglottitis &amp; Croup""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,32,1,"2023-09-18 10:09:17.557316","2023-09-18 10:09:17.557365",97
829,"Lecture 033
Lecture Topic: Bronchial asthma[Pathogenesis]
Duration: 14:00","865508806",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865508806?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Bronchial asthma[Pathogenesis]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,33,1,"2023-09-18 10:10:07.932977","2023-09-18 10:10:07.933015",97
830,"Lecture 034
Lecture Topic: Meningitis[Pathogenesis] 
Duration: 13:28","865509988",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865509988?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short -Meningitis[Pathogenesis]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,34,1,"2023-09-18 10:11:09.393588","2023-09-18 10:11:09.393627",97
831,"Lecture 035
Lecture Topic: Neonatal sepsis
Duration: 12:06","865509215",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865509215?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Neonatal sepsis""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,35,1,"2023-09-18 10:28:09.541378","2023-09-18 10:28:09.541412",97
832,"Lecture 036
Lecture Topic: Nephrotic Syndrome
Duration: 15:06","865513103",mahamuda,"{""360p"": ""194.36MB"", ""540p"": ""162.32MB"", ""720p"": ""89.06MB"", ""1080p"":""436.55MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/865513103?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency &amp; Diploma Short - Nephrotic Syndrome""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,36,1,"2023-09-18 10:28:55.953927","2023-09-18 10:28:55.953986",97
833,"Lecture 41
Lecture Topic: Inflammation
Duration: 1:16:00","866354071",mahamuda,"{""360p"": ""133.39MB"", ""540p"": ""94.06MB"", ""720p"": ""187.07MB"", ""1080p"":""258.48MB"", ""1440p"":""2.65GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/866354071?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""BSMMU - Inflammation""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,45,0,"2023-09-20 13:18:39.421309","2023-09-20 13:18:39.421345",117
