"id","title","videoid","video_secret","download_size","website_url","activate","order","is_free","created_at","updated_at","subject_type_id","thumbnail_url","date_field","duration","pdflink"
370,"5 Minutes with Live MCQ™
[গুরুত্বপূর্ণ টপিকের উপর শর্ট ভিডিয়ো সিরিজ] 

Episode - 11 (বীরশ্রেষ্ঠ পর্ব - ০২)

Topic: বীরশ্রেষ্ঠ সিপাহী মোহাম্মদ মোস্তফা কামাল। 
সম্প্রচারের তারিখ: ৩ আগস্ট, ২০২৩।","851580797","5 Minutes","{""360p"": ""19.3MB"", ""540p"": ""25.74MB"", ""720p"": ""30.63MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/851580797?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Episode 11""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-11,1,"2023-08-04 09:58:41.609926","2023-08-27 10:28:43.743961",57,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/5minsvideo.png,"2023-08-03","08:02",
371,"Live Class – 16

Topic:
ধর্ম -(ইসলাম, হিন্দু, বৌদ্ধ, খ্রিষ্ট, জৈন, শিখ), খেলাধুলা, গণমাধ্যম সংবাদ সংস্থা, ইলেকট্রনিক মাধ্যম, সম্প্রচার মাধ্যম, চলচ্চিত্র
সামাজিক সমস্যা","851923657",GK,"{""360p"": ""384.3MB"", ""540p"": ""1.04GB"", ""720p"": ""1.62GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/851923657?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class – 16""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-25,0,"2023-08-05 15:19:11.025751","2023-08-28 07:35:36.882633",52,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKPedia-Mehedi-Raihan.png,"2023-08-05","1:24:20",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/GKPedia_international_lecture_-16.pdf
372,"5 Minutes with Live MCQ™
[গুরুত্বপূর্ণ টপিকের উপর শর্ট ভিডিয়ো সিরিজ] 

Episode - 12 (বীরশ্রেষ্ঠ পর্ব - ০৩)

Topic: বীরশ্রেষ্ঠ শহীদ ফ্লাইট লেফটেন্যান্ট মতিউর রহমান।
সম্প্রচারের তারিখ: ৬ আগস্ট, ২০২৩।","852099526","5 Minutes","{""360p"": ""23.22MB"", ""540p"": ""31.56MB"", ""720p"": ""37.99MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/852099526?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Episode 12""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-12,1,"2023-08-06 14:23:08.545401","2023-08-27 10:28:51.362214",57,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/5minsvideo.png,"2023-08-06","09:05",
373,"Live MCQ™ Weekly Bulletin

Episode - 31

তারিখ: ৮ আগষ্ট ২০২৩","852668563",Weekly Bulletin,"{""360p"": ""103.1MB"", ""540p"": ""219.35MB"", ""720p"": ""293.6MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/852668563?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live MCQ Weekly Bulletin - ৩১তম পর্ব""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-31,1,"2023-08-08 14:13:10.093988","2023-08-29 11:46:29.923035",46,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Weekly-Bulletin.png,"2023-08-08","36:52",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Weekly_Bulletin_Final_E-31.pdf
374,"Live Class - 8

Title:
Earth (Atmosphere)

Topics:
পৃথিবীর বায়ুমণ্ডল
(বায়ুমণ্ডলীয় স্তর বিন্যাস)","852687233",Geography,"{""360p"": ""345.84MB"", ""540p"": ""972.06MB"", ""720p"": ""1.46GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/852687233?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class - 8""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-8,0,"2023-08-08 16:23:47.151294","2023-08-26 05:47:28.618415",58,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Geography.png,"2023-08-08","1:16:09",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Geography_Lecture_08_BCS_Preli_WJKuNmU.pdf
375,"Live Class - 9

Title:
Earth (Weather)

Topics
পৃথিবীর জলবায়ু
(আবহাওয়া ও জলবায়ু, জলবায়ুর নিয়ামক, বায়ু প্রবাহ)","853034275",Geography,"{""360p"": ""388.03MB"", ""540p"": ""1.05GB"", ""720p"": ""1.64GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/853034275?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class - 9""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-9,0,"2023-08-09 16:32:55.196735","2023-08-26 05:45:42.330238",58,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Geography.png,"2023-08-09","1:25:25",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Geography_Lecture_09_BCS_Preli_B4efleS.pdf
376,"Live Class : 1

Topic:
Noun 
(Formation and Classification)","853391966",Primary English,"{""360p"": ""364.91MB"", ""540p"": ""1,010.88MB"", ""720p"": ""1.54GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/853391966?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class - 1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-10,1,"2023-08-10 16:32:08.564287","2023-08-28 05:27:13.571687",61,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/DPE-English-Class.png,"2023-08-10","1:20:15",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Primary_Video_Class_1.pdf
377,"5 Minutes with Live MCQ™
[গুরুত্বপূর্ণ টপিকের উপর শর্ট ভিডিয়ো সিরিজ] 

Episode - 13 (বীরশ্রেষ্ঠ পর্ব - ০৪)

Topic: ল্যান্স নায়েক বীরশ্রেষ্ঠ নূর মোহাম্মদ শেখ।
সম্প্রচারের তারিখ: ১০ আগস্ট, ২০২৩।","853623722","5 Minutes","{""360p"": ""16.81MB"", ""540p"": ""21.64MB"", ""720p"": ""25.19MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/853623722?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Episode 13""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-13,1,"2023-08-11 08:38:01.285828","2023-08-27 10:29:34.692784",57,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/5minsvideo.png,"2023-08-10","07:21",
378,"Live Class – 17

Topic:
আন্তর্জাতিক কূটনীতি
রাষ্ট্র - রাষ্ট্রের উৎপত্তি, রাষ্ট্রের উপাদান, রাষ্ট্রের কার্যাবলী, রাষ্ট্রের ধরন ও রাষ্ট্রের সরকারি নাম ।
সরকার- সরকারের শ্রেণী বিভাগ, রাজতন্ত্র, দেশভিত্তিক সরকার ব্যবস্থা, জাতীয় প্রতীক, আইন, আইনসভা ও সংবিধান, বিচার বিভাগ ।
কূটনৈতিক পরিভাষা ।
অন্যান্য – জাতি, উপজাতি, নাগরিকত্ব ভোটাধিকার।","853973773",GK,"{""360p"": ""405.04MB"", ""540p"": ""1.1GB"", ""720p"": ""1.71GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/853973773?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class – 17""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-26,0,"2023-08-12 16:36:31.068332","2023-08-28 07:35:45.266356",52,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKPedia-Mehedi-Raihan.png,"2023-08-12","1: 28: 54",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/GKPedia_international_lecture_-17.pdf
379,"প্রাথমিক শিক্ষক নিয়োগ প্রস্তুতি 
সাজেশন ও দিক নির্দেশনামূলক বিশেষ লাইভ ক্লাস - ১","856751280",DPE,"{""360p"": ""506.07MB"", ""540p"": ""828.69MB"", ""720p"": ""1.03GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/856751280?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""প্রাথমিক সহকারি শিক্ষক নিয়োগের দিক নির্দেশনামূলক বিশেষ ক্লাস! । Live MCQ।""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-1,1,"2023-08-13 15:57:12.478949","2023-08-22 12:59:51.663748",61,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/DPE-Guideline-Class.png,"2023-08-13","2: 03: 37",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Primary_Video_Class_TcUX6FJ.pdf
380,"5 Minutes with Live MCQ™
[গুরুত্বপূর্ণ টপিকের উপর শর্ট ভিডিয়ো সিরিজ]

Episode - 14 (বীরশ্রেষ্ঠ পর্ব - ০৫)

Topic: বীরশ্রেষ্ঠ শহীদ সিপাহী হামিদুর রহমান।
সম্প্রচারের তারিখ: ১৩ আগস্ট, ২০২৩","854145746","5 Minutes","{""360p"": ""19.98MB"", ""540p"": ""41.56MB"", ""720p"": ""52MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/854145746?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""5 Minutes Hamidur Rahman""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-14,1,"2023-08-13 16:18:10.945045","2023-08-27 10:33:21.408045",57,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/5minsvideo.png,"2023-08-13","07:37",
381,"Live Class - 2

Topic:
Noun 
(Countable and Non-countable)","854392292",DPE,"{""360p"": ""514.82MB"", ""540p"": ""1.4GB"", ""720p"": ""2.17GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/854392292?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Class""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-11,1,"2023-08-14 17:32:49.724977","2023-08-28 05:24:05.645806",61,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/DPE-English-Class.png,"2023-08-14","01:53:04",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Primary_Video_Class_2.pdf
382,"Live MCQ™ Weekly Bulletin

Episode - 32

তারিখ: ১৫ আগষ্ট ২০২৩","854650398",Weekly Bulletin,"{""360p"": ""102.94MB"", ""540p"": ""214.55MB"", ""720p"": ""288.25MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/854650398?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live MCQ Weekly Bulletin - ৩২তম পর্ব""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-32,1,"2023-08-15 14:26:57.644747","2023-08-29 11:46:52.384426",46,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Weekly-Bulletin.png,"2023-08-15","36:06",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Weekly_Bulletin_Final_E-32.pdf
383,"Live Class - 10

Title
Bangladesh (Geological Features & Border)

Topics
বাংলাদেশের পার্ট: ০১ 
(ভৌগলিক অবস্থা ও সীমানা এবং ভূ-রাজনৈতিক গুরুত্ব)","855040086",Geography,"{""360p"": ""341.81MB"", ""540p"": ""948.71MB"", ""720p"": ""1.44GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/855040086?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class - 10""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-10,0,"2023-08-16 16:33:05.578620","2023-08-26 05:43:48.643085",58,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Geography.png,"2023-08-16","1:15:17",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Geography_Lecture_10_BCS_Preli.pdf
384,"5 Minutes with Live MCQ™
[গুরুত্বপূর্ণ টপিকের উপর শর্ট ভিডিয়ো সিরিজ]

Episode - 15 (বীরশ্রেষ্ঠ পর্ব - ০৬)

Topic: বীরশ্রেষ্ঠ শহীদ মোহাম্মদ রুহুল আমিন।
সম্প্রচারের তারিখ: ১৭ আগস্ট, ২০২৩","855369276","5 Minutes","{""360p"": ""24.45MB"", ""540p"": ""56.78MB"", ""720p"": ""79.48MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/855369276?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""5 Minutes With Live MCQ""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-15,1,"2023-08-17 14:47:49.565267","2023-08-27 10:33:12.177813",57,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/5minsvideo.png,"2023-08-17","08:14",
385,"Live Class - 3

Topic:
Pronoun 
(Subjective; Objective; possessive adjective; possessive pronoun)","855737147",DPE,"{""360p"": ""557.67MB"", ""540p"": ""1.51GB"", ""720p"": ""2.36GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/855737147?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class - 3""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-12,1,"2023-08-18 17:09:27.329885","2023-08-28 05:23:47.132603",61,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/DPE-English-Class.png,"2023-08-18","2:02:25",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Primary_Video_Class_3.pdf
386,"Live Class – 18

Topic:
আন্তর্জাতিক পরিবেশগত ইস্যু
বৈশ্বিক জলবায়ু - তাপমাত্রা, বৃষ্টিপাত
বনাঞ্চল ও মরুভূমি - নিরক্ষীয় বনাঞ্চল, প্রেইরি, সাহেল, সাভানা, তুন্দ্রা গ্রীণহাউজ প্রতিক্রিয়া- জলবায়ু পরিবর্তনের প্রভাব, ওজোনস্তর ক্ষয়
জলবায়ু পরিবর্তন মোকাবেলায় উদ্যোগ - ভিয়েনা কনভেনশন, মন্ট্রিল প্রটোকল, জাতিসংঘ পরিবেশ কর্মসূচি, ধরিত্রী সম্মেলন, জাতিসংঘ জলবায়ু পরিবর্তন সম্মেলন, কিয়োটো প্রোটোকল, সবুজ জলবায়ু তহবিল ও প্যারিস চুক্তি।
• প্রকৃতি সংরক্ষণ - প্রকৃতি সংরক্ষণের আন্তর্জাতিক ইউনিয়ন, গ্রিনপিস, রামসার কনভেনশন, ওয়ার্ল্ডওয়াচ ইন্সটিটিউট, ওয়ার্ল্ড রিসোর্স ইন্সটিটিউট, বাসেল কনভেনশন, কার্টাগেনা প্রটোকল, মিস আর্থ প্রতিযোগিতা, V-20(Vulnerable Twenty).","855981378",GK,"{""360p"": ""416.34MB"", ""540p"": ""1.13GB"", ""720p"": ""1.76GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/855981378?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class – 18""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-27,0,"2023-08-19 16:44:23.775521","2023-08-28 07:36:09.366248",52,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKPedia-Mehedi-Raihan.png,"2023-08-19","1: 31: 22",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/GKPedia_international_lecture_-18.pdf
387,"প্রাথমিক শিক্ষক নিয়োগ প্রস্তুতি 
সাজেশন ও দিক নির্দেশনামূলক বিশেষ লাইভ ক্লাস - ২","856149428",DPE,"{""360p"": ""515.25MB"", ""540p"": ""1.4GB"", ""720p"": ""2.18GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/856149428?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Primary""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-2,1,"2023-08-20 15:38:54.214021","2023-08-22 08:18:19.430868",61,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/DPE-Guideline-Class.png,"2023-08-20","1:53:04",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Primary_Video_Class-2.pdf
388,"5 Minutes with Live MCQ™
[গুরুত্বপূর্ণ টপিকের উপর শর্ট ভিডিয়ো সিরিজ]

Episode - 16 (বীরশ্রেষ্ঠ পর্ব - ০৭)

Topic: বীরশ্রেষ্ঠ শহীদ ক্যাপ্টেন মহিউদ্দিন জাহাঙ্গীর।
সম্প্রচারের তারিখ: ২০ আগস্ট, ২০২৩","856184913","5 Minutes","{""360p"": ""17.84MB"", ""540p"": ""21.96MB"", ""720p"": ""26.46MB""}","<div style=""padding:56.34% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/856184913?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Episode 16""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-16,1,"2023-08-20 15:53:20.397697","2023-08-27 10:33:02.892388",57,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/5minsvideo.png,"2023-08-20","08:08",
389,"Live Class - 4

Topic:
Pronoun (Reflexive; Interrogative; Relative)","856424653",DPE,"{""360p"": ""613.45MB"", ""540p"": ""1.66GB"", ""720p"": ""2.6GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/856424653?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class - 4""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-13,1,"2023-08-21 17:27:46.010991","2023-08-28 05:23:23.108456",61,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/DPE-English-Class.png,"2023-08-21","2:15:04",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Primary_Video_Class_4.pdf
390,"Live MCQ™ Weekly Bulletin

Episode - 33

তারিখ: ২২ আগষ্ট ২০২৩","856756625",Weekly Bulletin,"{""360p"": ""90.48MB"", ""540p"": ""190.29MB"", ""720p"": ""252.63MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/856756625?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live MCQ Weekly Bulletin - ৩৩তম পর্ব""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-33,1,"2023-08-22 14:13:59.751023","2023-08-29 11:46:58.897999",46,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Weekly-Bulletin.png,"2023-08-22","33:46",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Weekly_Bulletin_Final_E-33.pdf
391,"Live Class - 11

Title
Bangladesh (River & Coastal Area)

Topics
বাংলাদেশের পার্ট: ০২
(ভৌগলিক পরিচিতি, ভূপ্রকৃতি ও প্রধান নদ-নদী)","857164241",Geography,"{""360p"": ""294.09MB"", ""540p"": ""815.62MB"", ""720p"": ""1.24GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/857164241?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class - 11""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-11,0,"2023-08-23 16:13:59.462969","2023-08-26 05:44:01.052005",58,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Geography.png,"2023-08-23","1:04:30",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Geography_Lecture_11_BCS_Preli.pdf
392,"5 Minutes with Live MCQ™
[গুরুত্বপূর্ণ টপিকের উপর শর্ট ভিডিয়ো সিরিজ]

১৫ আগস্ট সম্পর্কে 'বিশেষ ফিচার'।

Episode - 17 

Topic: 'রক্তাক্ত ১৫ আগস্ট'।
সম্প্রচারের তারিখ: ২৪ আগস্ট, ২০২৩","857503899","5 Minutes","{""360p"": ""51.96MB"", ""540p"": ""65.34MB"", ""720p"": ""78.09MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/857503899?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""5 minutes E-17""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-17,1,"2023-08-24 13:40:00.875207","2023-08-27 10:32:55.107053",57,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/5minsvideo.png,"2023-08-24","23:26",
393,"Live Class - 12

Title
Bangladesh (Environmental Features & Wealth)

Topics
বাংলাদেশ পার্ট: ০৩ 
(প্রধান নদ-নদী সমূহের উপ ও শাখা নদী)","857503141",Geography,"{""360p"": ""255.56MB"", ""540p"": ""709.09MB"", ""720p"": ""1.08GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/857503141?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Class - 12""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-12,0,"2023-08-24 14:34:56.176806","2023-09-11 11:47:51.057383",58,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Geography.png,"2023-08-24","56:09",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Geography_Lecture_12_BCS_Preli_uqiOGE2.pdf
394,"লাইভ ক্লাস – ১

টপিক
বর্ণ, ধ্বনি, অক্ষর, ভাষা ও ব্যাকরণ","857544357",DPE,"{""360p"": ""640.61MB"", ""540p"": ""1.74GB"", ""720p"": ""2.71GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/857544357?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""লাইভ ক্লাস – ১""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-36,1,"2023-08-24 17:37:52.711804","2023-08-29 05:07:15.838312",61,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/APK_Video_thumbnail_Bangla_-20.png,"2023-08-24","2:20:45",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Final_Lecture_1.pdf
